angle_fingers_lr:discrete,fingers:discrete,fingers_avg_angle:discrete,lm_fing_tip_rel_pos_y:discrete,lm_fing_tip_rel_pos_z:discrete,rm_fing_tip_rel_pos_z:discrete,cls:nominal:class
31,60,20,17,22,22,move2
31,60,20,17,22,22,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
32,60,21,17,21,21,move2
32,60,21,17,21,21,move2
32,60,21,17,21,21,move2
32,60,21,17,21,21,move2
32,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,17,21,21,move2
31,60,21,16,21,21,move2
31,60,21,16,21,21,move2
31,60,20,16,21,21,move2
31,60,20,16,21,21,move2
31,60,20,16,21,21,move2
30,60,20,16,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,19,19,move2
30,60,20,15,19,19,move2
30,60,20,15,19,19,move2
30,60,20,15,19,19,move2
30,60,20,15,19,19,move2
30,60,20,15,19,19,move2
30,60,20,15,19,19,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,20,20,move2
30,60,20,15,21,21,move2
31,60,20,15,21,21,move2
31,60,20,15,21,21,move2
31,60,20,15,21,21,move2
31,60,20,15,21,21,move2
31,60,20,15,21,21,move2
31,60,20,15,21,21,move2
31,60,21,15,21,21,move2
31,60,21,15,21,21,move2
31,60,21,15,21,21,move2
31,60,21,15,21,21,move2
31,60,21,15,21,21,move2
32,60,21,15,21,21,move2
32,60,21,15,21,21,move2
32,60,21,15,21,21,move2
32,60,21,15,21,21,move2
32,60,21,15,21,21,move2
32,60,21,15,21,21,move2
32,60,21,15,22,22,move2
32,60,21,15,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,16,22,22,move2
32,60,21,17,22,22,move2
32,60,21,17,22,22,move2
32,60,21,17,22,22,move2
32,60,21,17,22,22,move2
32,60,21,17,22,22,move2
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,27,27,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,28,28,move3
0,20,0,13,29,29,move3
0,20,0,13,29,29,move3
0,20,0,13,29,29,move3
0,20,0,13,29,29,move3
0,20,0,12,29,29,move3
0,20,0,12,29,29,move3
0,20,0,12,30,30,move3
0,20,0,12,30,30,move3
0,20,0,12,30,30,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,10,31,31,move3
0,20,0,10,31,31,move3
0,20,0,10,31,31,move3
0,20,0,10,31,31,move3
16,40,16,26,-16,-16,move3
17,40,17,26,-16,-16,move3
0,20,0,10,30,30,move3
0,20,0,10,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,28,28,move3
0,20,0,10,28,28,move3
0,0,0,36,20,20,move3
0,20,0,10,27,27,move3
0,20,0,10,27,27,move3
0,20,0,10,26,26,move3
0,20,0,10,26,26,move3
0,20,0,11,25,25,move3
0,20,0,11,25,25,move3
0,20,0,11,24,24,move3
0,20,0,11,24,24,move3
0,20,0,11,24,24,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,12,23,23,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,23,23,move3
0,20,0,11,24,24,move3
0,20,0,11,24,24,move3
0,20,0,11,24,24,move3
0,20,0,11,24,24,move3
0,20,0,10,25,25,move3
0,20,0,10,25,25,move3
0,20,0,10,26,26,move3
0,20,0,10,26,26,move3
0,20,0,10,26,26,move3
0,20,0,10,27,27,move3
0,20,0,9,27,27,move3
0,20,0,9,27,27,move3
0,20,0,9,28,28,move3
0,20,0,9,28,28,move3
0,20,0,9,29,29,move3
0,20,0,8,29,29,move3
0,20,0,8,29,29,move3
0,20,0,8,30,30,move3
0,20,0,8,30,30,move3
0,20,0,8,30,30,move3
0,20,0,8,31,31,move3
0,20,0,8,31,31,move3
0,20,0,8,31,31,move3
0,20,0,8,31,31,move3
0,20,0,8,31,31,move3
0,20,0,8,31,31,move3
0,20,0,9,31,31,move3
0,20,0,9,30,30,move3
0,20,0,9,30,30,move3
0,20,0,9,30,30,move3
0,20,0,9,30,30,move3
0,20,0,9,30,30,move3
0,20,0,9,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,28,28,move3
0,20,0,10,28,28,move3
0,20,0,10,28,28,move3
0,20,0,11,28,28,move3
0,20,0,11,28,28,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,11,27,27,move3
0,20,0,12,27,27,move3
0,20,0,12,26,26,move3
0,20,0,12,26,26,move3
0,20,0,12,26,26,move3
0,20,0,12,26,26,move3
0,20,0,12,26,26,move3
0,20,0,12,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,28,28,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,27,27,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,25,25,move3
0,20,0,13,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,15,26,26,move3
0,20,0,15,26,26,move3
0,20,0,15,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,26,26,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,14,25,25,move3
0,20,0,13,24,24,move3
0,20,0,13,24,24,move3
0,20,0,13,23,23,move3
0,20,0,13,23,23,move3
0,20,0,12,22,22,move3
0,20,0,12,22,22,move3
0,20,0,12,21,21,move3
0,20,0,12,21,21,move3
0,20,0,11,21,21,move3
0,20,0,11,21,21,move3
0,20,0,11,20,20,move3
0,20,0,11,20,20,move3
0,20,0,11,20,20,move3
0,20,0,11,20,20,move3
0,20,0,10,20,20,move3
0,20,0,10,19,19,move3
0,20,0,10,19,19,move3
0,20,0,10,19,19,move3
0,20,0,10,19,19,move3
0,20,0,10,19,19,move3
0,20,0,10,19,19,move3
0,20,0,9,19,19,move3
0,20,0,9,19,19,move3
0,20,0,9,19,19,move3
0,20,0,9,19,19,move3
0,20,0,9,19,19,move3
0,20,0,8,19,19,move3
0,20,0,8,20,20,move3
0,20,0,8,21,21,move3
0,20,0,8,22,22,move3
0,20,0,8,23,23,move3
0,20,0,8,24,24,move3
0,20,0,8,25,25,move3
0,20,0,8,25,25,move3
0,20,0,8,26,26,move3
0,20,0,8,26,26,move3
0,20,0,8,26,26,move3
0,20,0,8,26,26,move3
0,20,0,8,26,26,move3
0,20,0,8,26,26,move3
0,20,0,9,26,26,move3
0,20,0,9,27,27,move3
0,20,0,9,27,27,move3
0,20,0,9,28,28,move3
0,20,0,9,28,28,move3
0,20,0,10,29,29,move3
0,20,0,10,29,29,move3
0,20,0,10,30,30,move3
0,20,0,10,30,30,move3
0,20,0,10,31,31,move3
0,20,0,11,32,32,move3
0,20,0,11,33,33,move3
0,20,0,11,33,33,move3
0,20,0,11,34,34,move3
0,20,0,11,35,35,move3
0,20,0,11,35,35,move3
0,20,0,12,36,36,move3
0,20,0,12,36,36,move3
0,20,0,12,36,36,move3
0,20,0,12,37,37,move3
0,20,0,12,37,37,move3
0,20,0,12,38,38,move3
0,20,0,12,38,38,move3
0,20,0,12,39,39,move3
0,20,0,12,39,39,move3
0,20,0,12,39,39,move3
0,20,0,12,40,40,move3
0,20,0,12,40,40,move3
0,20,0,12,40,40,move3
0,20,0,12,39,39,move3
0,20,0,12,39,39,move3
0,20,0,11,39,39,move3
0,20,0,11,38,38,move3
0,20,0,11,38,38,move3
0,20,0,11,37,37,move3
0,20,0,11,37,37,move3
0,20,0,11,36,36,move3
0,20,0,11,35,35,move3
0,20,0,11,35,35,move3
0,20,0,11,34,34,move3
0,20,0,11,33,33,move3
0,20,0,11,33,33,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,32,32,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,11,31,31,move3
0,20,0,12,31,31,move3
0,20,0,12,30,30,move3
0,20,0,12,30,30,move3
0,20,0,12,29,29,move3
0,20,0,12,29,29,move3
0,20,0,13,28,28,move3
0,20,0,13,27,27,move3
0,20,0,13,26,26,move3
0,20,0,13,25,25,move3
0,20,0,13,23,23,move3
0,20,0,14,22,22,move3
0,20,0,14,21,21,move3
17,40,17,12,30,30,move3
0,20,0,14,20,20,move3
9,40,9,12,30,30,move3
0,20,0,14,20,20,move3
0,20,0,14,20,20,move3
0,20,0,14,20,20,move3
0,20,0,14,20,20,move3
0,20,0,15,20,20,move3
0,20,0,15,20,20,move3
0,20,0,15,20,20,move3
0,20,0,15,20,20,move3
0,0,0,35,19,19,move3
0,0,0,35,18,18,move3
0,20,0,15,20,20,move3
0,20,0,15,20,20,move3
0,20,0,15,21,21,move3
0,20,0,15,22,22,move3
0,20,0,15,23,23,move3
0,20,0,15,24,24,move3
0,20,0,15,24,24,move3
0,20,0,15,25,25,move3
0,20,0,15,26,26,move3
0,20,0,15,27,27,move3
0,20,0,15,28,28,move3
0,20,0,14,29,29,move3
0,20,0,14,30,30,move3
0,20,0,14,30,30,move3
0,20,0,14,31,31,move3
0,20,0,14,32,32,move3
0,20,0,14,31,31,move3
0,20,0,14,31,31,move3
0,20,0,14,31,31,move3
0,20,0,14,30,30,move3
0,20,0,14,30,30,move3
0,20,0,15,30,30,move3
0,20,0,15,29,29,move3
0,20,0,15,29,29,move3
0,20,0,15,31,31,move3
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
16,60,15,12,44,44,none
17,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
16,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
36,80,19,12,34,34,none
36,80,19,12,34,34,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
17,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,15,12,44,44,none
16,60,14,12,44,44,none
16,60,14,12,43,43,none
15,60,14,12,43,43,none
20,60,13,13,35,35,none
20,60,13,13,35,35,none
20,60,13,14,34,34,none
20,60,13,14,33,33,none
4,40,4,14,32,32,none
5,40,5,14,32,32,none
5,40,5,14,31,31,none
5,40,5,15,31,31,none
5,40,5,15,30,30,none
5,40,5,15,30,30,none
5,40,5,15,30,30,none
5,40,5,15,30,30,none
5,40,5,15,30,30,none
4,40,4,16,30,30,none
5,40,5,16,30,30,none
4,40,4,16,30,30,none
4,40,4,16,30,30,none
3,40,3,16,31,31,none
3,40,3,16,31,31,none
3,40,3,16,31,31,none
3,40,3,16,31,31,none
3,40,3,15,31,31,none
8,60,5,15,31,31,none
7,60,4,15,31,31,none
7,80,6,15,31,31,none
8,80,6,15,31,31,none
9,80,6,15,31,31,none
10,80,7,14,31,31,none
11,80,7,14,32,32,none
12,80,7,14,32,32,none
12,60,9,13,33,33,none
11,60,8,13,34,34,none
0,20,0,13,35,35,none
21,40,21,13,36,36,none
0,20,0,12,36,36,none
0,20,0,12,36,36,none
0,20,0,12,36,36,none
4,40,4,12,36,36,none
4,40,4,12,36,36,none
0,20,0,12,36,36,none
3,40,3,12,36,36,none
0,20,0,12,36,36,none
2,40,2,12,36,36,none
2,40,2,13,35,35,none
1,40,1,13,35,35,none
1,40,1,13,35,35,none
1,40,1,13,34,34,none
1,40,1,14,34,34,none
0,20,0,14,33,33,none
0,20,0,14,32,32,none
0,20,0,14,32,32,none
0,40,0,14,31,31,none
0,40,0,15,30,30,none
0,20,0,15,30,30,none
0,40,0,15,29,29,none
0,40,0,15,29,29,none
1,40,1,16,29,29,none
1,40,1,16,28,28,none
1,40,1,16,28,28,none
1,40,1,17,28,28,none
1,40,1,17,29,29,none
1,40,1,17,29,29,none
2,40,2,15,40,40,none
2,40,2,15,40,40,none
0,0,0,34,28,28,none
0,0,0,34,41,41,none
0,0,0,33,45,45,none
0,0,0,33,55,55,none
0,0,0,33,59,59,none
0,0,0,34,63,63,none
0,0,0,34,66,66,none
0,20,0,15,23,23,none
0,20,0,16,9,9,none
0,0,0,30,13,13,none
0,20,0,13,23,23,none
0,20,0,13,22,22,none
0,20,0,9,25,25,none
8,40,8,14,6,6,none
0,0,0,29,8,8,none
0,0,0,29,3,3,none
0,20,0,12,23,23,none
0,20,0,12,22,22,none
4,40,4,14,6,6,none
3,40,3,13,10,10,none
3,40,3,12,23,23,none
4,40,4,12,23,23,none
0,20,0,12,23,23,none
6,40,6,12,23,23,none
0,20,0,12,23,23,none
8,40,8,12,24,24,none
8,40,8,12,25,25,none
8,40,8,12,26,26,none
9,40,9,12,27,27,none
11,40,11,12,28,28,none
12,40,12,12,29,29,none
0,20,0,12,29,29,none
12,40,12,12,31,31,none
11,40,11,12,33,33,none
10,40,10,12,34,34,none
0,20,0,13,35,35,none
0,20,0,10,30,30,none
0,20,0,10,32,32,none
0,20,0,10,36,36,none
32,40,32,12,41,41,none
28,40,28,13,42,42,none
0,20,0,10,32,32,none
0,20,0,11,27,27,none
0,0,0,34,60,60,none
0,0,0,35,63,63,none
0,20,0,9,17,17,none
0,20,0,14,25,25,none
0,20,0,13,26,26,none
0,20,0,16,20,20,none
18,40,18,7,0,0,none
20,40,20,7,1,1,none
22,60,16,8,5,5,none
23,60,16,9,11,11,none
25,60,17,10,16,16,none
26,60,17,11,19,19,none
38,100,18,12,21,21,none
37,100,18,13,22,22,none
37,100,17,14,22,22,none
35,100,16,14,22,22,none
34,100,15,15,22,22,none
34,100,15,15,23,23,none
33,100,15,16,23,23,none
32,100,14,17,23,23,none
32,100,14,17,23,23,none
31,100,14,18,23,23,none
31,100,14,18,23,23,none
31,100,14,18,23,23,none
31,100,14,19,23,23,none
31,100,14,19,23,23,none
31,100,14,20,23,23,none
31,100,14,20,23,23,none
32,100,15,21,22,22,none
32,100,15,21,22,22,none
32,100,15,21,22,22,none
32,100,16,22,22,22,none
32,100,16,22,22,22,none
33,100,16,22,21,21,none
33,100,17,22,21,21,none
33,100,17,22,21,21,none
33,100,17,23,20,20,none
33,100,16,23,19,19,none
32,100,16,22,18,18,none
32,100,16,22,18,18,none
32,100,16,22,17,17,none
32,100,16,22,16,16,none
31,100,15,21,15,15,none
31,100,15,21,15,15,none
30,100,14,20,14,14,none
30,100,14,19,13,13,none
29,100,14,19,13,13,none
29,100,13,18,12,12,none
28,100,13,17,12,12,none
28,100,13,17,11,11,none
28,100,13,16,11,11,none
28,100,13,15,11,11,none
15,80,8,17,37,37,none
15,80,8,17,37,37,none
29,100,13,14,12,12,none
29,100,13,14,12,12,none
30,100,13,13,12,12,none
30,100,14,13,12,12,none
31,100,14,12,12,12,none
32,100,14,12,12,12,none
33,100,15,12,12,12,none
34,100,15,11,12,12,none
35,100,15,11,12,12,none
36,100,16,11,13,13,none
37,100,16,10,13,13,none
37,100,16,10,13,13,none
39,100,17,10,13,13,none
39,100,17,9,14,14,none
40,100,17,9,14,14,none
40,100,18,9,14,14,none
40,100,18,9,15,15,none
41,100,18,9,15,15,none
41,100,18,9,15,15,none
41,100,18,9,16,16,none
41,100,18,9,16,16,none
40,100,17,9,17,17,none
36,100,17,8,17,17,none
36,100,18,8,18,18,none
34,80,19,8,18,18,none
36,40,36,8,18,18,none
36,60,24,8,18,18,none
35,60,23,8,19,19,none
35,60,24,8,19,19,none
30,40,30,8,19,19,none
30,60,23,8,19,19,none
35,40,35,8,20,20,none
37,40,37,8,20,20,none
38,40,38,8,20,20,none
37,40,37,8,20,20,none
30,60,24,8,21,21,none
36,60,24,8,21,21,none
36,60,24,8,21,21,none
35,60,23,7,22,22,none
34,40,34,7,22,22,none
36,40,36,7,22,22,none
39,40,39,7,22,22,none
36,40,36,7,23,23,none
39,40,39,7,22,22,none
29,40,29,7,22,22,none
31,40,31,7,21,21,none
38,60,25,7,20,20,none
36,60,24,8,20,20,none
36,60,24,8,20,20,none
7,80,18,12,43,43,none
34,80,17,9,18,18,none
33,80,17,10,18,18,none
36,100,16,11,18,18,none
35,100,15,12,18,18,none
34,100,15,14,18,18,none
33,100,14,15,18,18,none
31,100,14,16,19,19,none
30,100,13,16,19,19,none
29,100,13,17,19,19,none
28,100,13,18,19,19,none
27,100,13,18,20,20,none
26,100,12,18,21,21,none
26,100,12,18,21,21,none
25,100,12,18,22,22,none
11,100,12,16,39,39,none
12,100,12,16,39,39,none
11,100,12,16,39,39,none
11,100,12,15,39,39,none
11,100,12,15,38,38,none
10,100,12,14,37,37,none
10,80,6,13,36,36,none
9,100,11,13,34,34,none
9,80,11,12,32,32,none
4,40,4,12,44,44,none
0,20,0,16,22,22,none
11,40,11,12,37,37,none
14,40,14,12,46,46,none
21,40,21,16,10,10,none
0,0,0,39,75,75,none
16,60,12,13,37,37,none
15,40,15,12,33,33,none
14,40,14,12,30,30,none
13,60,11,12,28,28,none
0,20,0,15,2,2,none
0,20,0,15,2,2,none
14,40,14,16,31,31,none
13,40,13,17,31,31,none
14,40,14,16,28,28,none
14,40,14,16,27,27,none
14,40,14,14,5,5,none
14,40,14,14,10,10,none
15,40,15,14,14,14,none
35,60,23,14,19,19,none
38,60,26,14,23,23,none
0,20,0,14,41,41,none
0,20,0,14,41,41,none
0,20,0,14,42,42,none
0,20,0,15,42,42,none
0,20,0,15,42,42,none
42,60,34,15,26,26,none
40,80,26,14,32,32,none
37,80,24,14,36,36,none
34,80,22,13,38,38,none
30,80,19,13,40,40,none
26,80,17,13,40,40,none
3,60,7,13,42,42,none
9,40,9,13,41,41,none
8,80,9,14,39,39,none
9,60,6,14,38,38,none
6,40,6,13,38,38,none
0,0,0,38,30,30,none
0,20,0,16,15,15,none
30,40,30,15,13,13,none
0,20,0,15,10,10,none
16,40,16,15,35,35,none
11,60,17,15,32,32,none
12,60,16,15,29,29,none
11,60,16,15,28,28,none
25,60,17,13,5,5,none
14,40,14,14,28,28,none
16,60,11,16,36,36,none
22,60,15,17,34,34,none
3,40,3,14,44,44,none
17,40,17,13,38,38,none
20,80,15,16,36,36,none
21,80,15,16,33,33,none
22,60,14,16,36,36,none
17,80,12,16,38,38,none
20,80,11,16,37,37,none
18,80,10,16,37,37,none
18,100,20,16,39,39,none
15,80,23,16,39,39,none
12,60,10,16,38,38,none
11,60,7,17,37,37,none
11,80,27,17,35,35,none
13,60,10,18,34,34,none
16,80,9,18,33,33,none
20,100,23,18,31,31,none
48,40,48,18,32,32,none
15,100,19,17,29,29,none
13,100,18,15,28,28,none
12,100,16,14,28,28,none
0,20,0,13,30,30,none
27,100,14,19,12,12,none
26,60,17,19,13,13,none
27,100,14,20,15,15,none
