angle_fingers_lr:discrete,fingers:discrete,fingers_avg_angle:discrete,lm_fing_tip_rel_pos_y:discrete,lm_fing_tip_rel_pos_z:discrete,rm_fing_tip_rel_pos_z:discrete,cls:nominal:class
34,80,18,13,28,28,none
34,80,18,13,28,28,none
36,100,16,13,28,28,none
36,100,16,13,27,27,none
36,100,16,13,27,27,none
36,100,16,13,27,27,none
36,100,15,14,26,26,none
36,100,15,14,26,26,none
36,100,15,15,26,26,none
36,100,15,15,25,25,none
7,80,4,14,43,43,none
8,80,5,14,43,43,none
35,100,15,17,26,26,none
31,80,17,17,26,26,none
34,100,15,15,25,25,none
33,100,15,14,25,25,none
30,100,15,14,25,25,none
30,100,15,13,25,25,none
0,20,0,11,28,28,none
0,20,0,10,31,31,none
0,20,0,10,32,32,none
0,20,0,11,32,32,none
23,40,23,11,31,31,none
26,60,18,12,28,28,none
0,20,0,12,29,29,none
24,60,16,13,26,26,none
23,60,15,15,25,25,none
21,60,16,15,25,25,none
15,40,15,15,25,25,none
14,40,14,16,25,25,none
14,40,14,16,24,24,none
14,40,14,15,25,25,none
0,0,0,61,27,27,none
0,20,0,14,25,25,none
0,20,0,14,23,23,none
0,0,0,60,36,36,none
0,20,0,13,20,20,none
0,0,0,58,43,43,none
0,0,0,58,47,47,none
0,20,0,11,30,30,none
0,20,0,10,32,32,none
0,20,0,9,34,34,none
0,20,0,9,34,34,none
0,20,0,8,35,35,none
0,20,0,8,35,35,none
0,0,0,53,58,58,none
0,20,0,9,33,33,none
0,0,0,53,56,56,none
31,40,31,18,8,8,none
0,20,0,9,29,29,none
0,20,0,9,27,27,none
0,0,0,53,44,44,none
0,0,0,53,39,39,none
0,20,0,18,0,0,none
0,20,0,18,0,0,none
13,40,13,10,17,17,none
12,40,12,10,20,20,none
24,60,17,17,5,5,none
25,60,17,17,10,10,none
26,80,17,17,13,13,none
27,80,17,17,16,16,none
28,80,17,17,18,18,none
28,80,17,17,20,20,none
29,100,15,17,22,22,none
30,100,15,17,23,23,none
30,100,15,17,24,24,none
31,100,15,16,23,23,none
31,100,15,16,22,22,none
31,100,15,16,21,21,none
32,100,15,16,21,21,none
31,100,15,15,21,21,none
32,100,15,15,21,21,none
32,100,15,14,21,21,none
33,100,15,14,21,21,none
32,100,15,15,21,21,none
13,80,6,13,40,40,none
11,80,6,13,40,40,none
34,60,23,16,22,22,none
8,60,5,12,40,40,none
6,60,4,12,40,40,none
35,100,16,17,24,24,none
35,100,16,17,25,25,none
35,100,16,17,24,24,none
36,80,19,18,23,23,none
36,80,19,18,23,23,none
36,80,19,18,22,22,none
36,80,19,18,22,22,none
36,80,19,19,21,21,none
35,80,19,19,21,21,none
35,80,19,19,21,21,none
35,80,19,19,20,20,none
34,80,19,19,20,20,none
34,80,18,19,19,19,none
34,80,19,19,19,19,none
36,80,20,18,18,18,none
7,40,7,13,41,41,none
34,60,23,17,19,19,none
33,60,22,17,19,19,none
28,40,28,16,20,20,none
0,0,0,47,21,21,none
0,20,0,16,21,21,none
0,20,0,16,22,22,none
0,20,0,16,22,22,none
0,20,0,16,23,23,none
0,20,0,16,23,23,none
0,0,0,49,42,42,none
0,0,0,49,45,45,none
0,20,0,17,21,21,none
0,0,0,49,49,49,none
0,0,0,50,45,45,none
0,0,0,49,43,43,none
0,0,0,49,42,42,none
0,0,0,49,42,42,none
0,0,0,49,42,42,none
0,0,0,49,42,42,none
0,0,0,49,45,45,none
0,0,0,48,48,48,none
0,0,0,48,51,51,none
0,0,0,47,52,52,none
0,0,0,47,53,53,none
0,0,0,47,53,53,none
0,0,0,47,53,53,none
0,0,0,47,53,53,none
0,0,0,47,53,53,none
17,100,14,15,23,23,none
20,100,14,15,23,23,none
23,100,14,15,24,24,none
25,100,15,15,25,25,none
27,100,15,15,25,25,none
28,100,15,15,25,25,none
29,100,15,15,25,25,none
29,100,15,15,25,25,none
30,100,15,16,25,25,none
30,100,14,16,25,25,none
30,100,14,16,25,25,none
30,100,14,16,25,25,none
30,100,14,16,25,25,none
29,100,13,17,24,24,none
28,100,13,17,24,24,none
28,100,13,17,24,24,none
27,100,13,16,24,24,none
27,100,13,16,24,24,none
27,100,13,15,25,25,none
27,100,13,14,25,25,none
26,100,12,14,26,26,none
26,100,12,14,26,26,none
26,100,12,14,27,27,none
25,100,12,14,28,28,none
23,100,12,13,29,29,none
0,0,0,48,33,33,none
0,20,0,12,36,36,none
0,0,0,48,41,41,none
0,0,0,48,43,43,none
0,0,0,48,45,45,none
0,0,0,49,43,43,none
0,0,0,49,42,42,none
0,0,0,50,42,42,none
0,0,0,50,43,43,none
0,0,0,49,41,41,none
0,20,0,13,29,29,none
0,20,0,14,26,26,none
0,0,0,55,36,36,none
0,0,0,41,31,31,none
0,0,0,36,28,28,none
0,0,0,35,26,26,none
0,0,0,37,26,26,none
0,0,0,39,27,27,none
0,0,0,43,28,28,none
0,0,0,41,42,42,none
0,0,0,41,46,46,none
0,0,0,42,47,47,none
0,0,0,44,44,44,none
0,0,0,44,42,42,none
0,0,0,46,38,38,none
0,20,0,12,24,24,none
0,20,0,8,40,40,none
23,40,23,14,22,22,none
29,60,20,15,21,21,none
23,60,16,15,22,22,none
21,40,21,16,21,21,none
21,40,21,16,21,21,none
21,40,21,16,20,20,none
21,60,18,16,20,20,none
28,40,28,17,19,19,none
29,40,29,17,19,19,none
26,40,26,16,19,19,none
23,40,23,17,19,19,none
0,20,0,16,18,18,none
27,40,27,16,18,18,none
30,40,30,16,17,17,none
0,20,0,16,17,17,none
0,20,0,12,42,42,none
0,20,0,12,42,42,none
35,40,35,15,15,15,none
36,40,36,14,15,15,none
37,40,37,14,15,15,none
37,40,37,14,14,14,none
38,40,38,13,14,14,none
38,40,38,13,14,14,none
35,40,35,12,13,13,none
39,40,39,11,13,13,none
37,40,37,10,13,13,none
35,40,35,10,13,13,none
33,60,22,10,13,13,none
24,80,17,11,13,13,none
24,80,16,13,13,13,none
25,100,13,15,13,13,none
25,100,13,16,13,13,none
26,100,13,17,13,13,none
26,100,13,17,14,14,none
10,80,6,13,38,38,none
11,80,6,14,35,35,none
3,60,3,13,43,43,none
10,60,9,13,41,41,none
0,20,0,14,39,39,none
0,20,0,16,24,24,none
0,0,0,35,3,3,none
0,0,0,36,2,2,none
0,20,0,18,24,24,none
0,0,0,37,5,5,none
0,0,0,37,6,6,none
0,0,0,37,6,6,none
4,40,4,10,37,37,none
4,60,3,10,39,39,none
3,80,3,10,38,38,none
4,80,3,11,38,38,none
20,100,9,17,24,24,none
6,100,9,11,39,39,none
6,100,10,12,39,39,none
6,100,10,12,39,39,none
6,100,10,12,39,39,none
6,80,12,12,38,38,none
25,60,16,19,20,20,none
26,60,17,19,20,20,none
27,80,14,19,19,19,none
28,60,18,19,19,19,none
28,60,19,19,19,19,none
29,80,15,20,18,18,none
30,60,20,20,18,18,none
31,60,21,20,18,18,none
31,60,21,20,17,17,none
31,60,21,21,17,17,none
31,60,21,21,17,17,none
31,60,21,21,17,17,none
30,60,20,22,17,17,none
30,60,20,22,17,17,none
30,60,20,21,17,17,none
29,60,19,20,17,17,none
29,60,20,19,17,17,none
29,60,19,18,17,17,none
29,60,20,17,16,16,none
29,40,29,17,16,16,none
29,40,29,17,16,16,none
28,40,28,17,16,16,none
28,60,20,17,16,16,none
28,60,19,17,16,16,none
27,40,27,17,16,16,none
27,40,27,16,17,17,none
26,60,19,16,17,17,none
26,40,26,16,17,17,none
25,60,19,15,17,17,none
25,80,19,15,18,18,none
24,80,18,15,18,18,none
24,80,19,15,18,18,none
22,40,22,15,18,18,none
22,40,22,15,19,19,none
24,60,19,15,19,19,none
24,80,18,15,19,19,none
21,40,21,15,19,19,none
24,60,18,14,19,19,none
24,60,18,14,19,19,none
24,60,18,14,19,19,none
24,60,18,15,19,19,none
24,60,17,14,19,19,none
24,60,17,14,19,19,none
24,80,14,14,18,18,none
24,80,13,14,18,18,none
24,80,13,13,18,18,none
24,80,13,13,18,18,none
24,100,11,13,18,18,none
25,100,11,13,18,18,none
25,100,11,12,18,18,none
25,100,11,12,18,18,none
26,100,12,13,18,18,none
26,100,12,13,17,17,none
27,100,12,13,18,18,none
28,100,12,13,18,18,none
28,100,13,13,18,18,none
29,100,13,13,19,19,none
30,100,13,13,19,19,none
31,100,14,14,19,19,none
32,100,14,14,20,20,none
33,100,15,14,20,20,none
33,100,15,14,20,20,none
34,100,15,14,21,21,none
34,100,15,14,21,21,none
35,100,15,14,21,21,none
35,100,15,14,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,16,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
35,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,21,21,none
36,100,15,15,20,20,none
36,100,15,15,20,20,none
35,100,15,14,20,20,none
35,100,15,14,20,20,none
35,100,15,14,20,20,none
35,100,15,14,19,19,none
34,100,15,13,19,19,none
33,100,15,13,18,18,none
33,100,14,13,18,18,none
32,100,14,12,18,18,none
31,100,14,12,17,17,none
30,100,13,12,17,17,none
29,100,13,11,17,17,none
29,100,13,11,17,17,none
28,100,13,11,17,17,none
28,100,12,11,17,17,none
28,100,12,10,17,17,none
28,100,13,10,17,17,none
28,100,13,10,17,17,none
28,100,13,10,17,17,none
28,100,13,10,17,17,none
28,100,13,10,17,17,none
28,100,13,10,17,17,none
29,100,13,10,17,17,none
29,100,13,10,17,17,none
29,100,14,10,17,17,none
30,100,14,10,17,17,none
30,100,14,10,17,17,none
31,100,14,10,17,17,none
31,100,14,10,17,17,none
31,100,14,10,17,17,none
31,100,15,10,17,17,none
32,100,15,10,17,17,none
32,100,15,10,17,17,none
32,100,15,10,17,17,none
33,100,15,10,17,17,none
33,100,15,11,17,17,none
33,100,15,11,17,17,none
33,100,15,11,17,17,none
33,100,15,11,17,17,none
33,100,15,11,17,17,none
33,100,15,11,17,17,none
34,100,15,12,17,17,none
34,100,15,12,17,17,none
34,100,15,12,17,17,none
34,100,15,12,17,17,none
34,100,15,12,17,17,none
33,100,15,12,17,17,none
33,100,15,12,17,17,none
33,100,15,13,17,17,none
33,100,15,13,17,17,none
33,100,15,13,17,17,none
33,100,15,13,17,17,none
32,100,14,13,16,16,none
32,100,14,13,16,16,none
32,100,14,13,16,16,none
32,100,14,13,16,16,none
32,100,14,13,16,16,none
32,100,14,13,16,16,none
32,100,14,13,16,16,none
32,100,14,14,16,16,none
9,80,5,14,40,40,none
31,100,14,14,16,16,none
31,100,14,14,16,16,none
31,100,14,14,16,16,none
30,100,14,14,16,16,none
30,100,13,15,16,16,none
30,100,13,15,15,15,none
30,100,13,15,16,16,none
29,100,13,16,16,16,none
29,100,13,16,16,16,none
28,100,13,16,16,16,none
28,100,13,17,16,16,none
28,100,12,17,16,16,none
27,100,12,17,16,16,none
27,100,12,17,16,16,none
26,100,12,18,17,17,none
26,100,12,18,17,17,none
25,100,11,18,17,17,none
25,100,11,18,17,17,none
25,100,11,18,17,17,none
25,100,11,18,17,17,none
25,100,11,18,17,17,none
25,100,11,19,17,17,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,18,18,none
24,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,18,18,none
25,100,11,19,18,18,none
25,100,11,19,18,18,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,19,17,17,none
25,100,11,18,17,17,none
25,100,11,18,17,17,none
25,100,11,18,17,17,none
25,100,11,18,16,16,none
25,100,11,18,16,16,none
25,100,11,18,16,16,none
25,100,11,17,16,16,none
25,100,11,17,15,15,none
24,100,11,17,15,15,none
24,100,11,16,15,15,none
24,100,11,16,15,15,none
24,100,11,16,15,15,none
24,100,11,16,15,15,none
24,100,11,15,14,14,none
24,100,11,15,14,14,none
24,100,11,15,14,14,none
24,100,10,14,14,14,none
24,100,10,14,14,14,none
24,100,10,14,14,14,none
24,100,10,14,14,14,none
24,100,10,13,15,15,none
24,100,11,13,15,15,none
24,100,11,13,15,15,none
24,100,11,13,15,15,none
25,100,11,13,16,16,none
25,100,11,13,16,16,none
25,100,11,13,16,16,none
25,100,11,12,17,17,none
26,100,11,12,17,17,none
26,100,11,12,17,17,none
26,100,12,12,18,18,none
27,100,12,12,18,18,none
27,100,12,12,18,18,none
28,100,12,12,19,19,none
29,100,13,12,19,19,none
29,100,13,12,19,19,none
30,100,13,12,20,20,none
30,100,13,13,20,20,none
31,100,13,13,20,20,none
31,100,14,13,21,21,none
31,100,14,13,21,21,none
31,100,14,13,21,21,none
32,100,14,13,21,21,none
32,100,14,13,22,22,none
32,100,14,13,22,22,none
32,100,14,14,22,22,none
32,100,14,14,22,22,none
32,100,14,14,22,22,none
32,100,14,14,23,23,none
32,100,14,14,23,23,none
32,100,14,15,23,23,none
31,100,14,15,24,24,none
31,100,13,15,24,24,none
30,100,13,16,24,24,none
29,100,13,16,25,25,none
28,100,12,17,25,25,none
27,100,12,17,25,25,none
27,100,12,17,25,25,none
6,80,4,14,41,41,none
6,80,4,14,41,41,none
26,100,12,18,25,25,none
6,80,5,15,41,41,none
5,80,5,15,41,41,none
5,80,5,15,41,41,none
5,80,5,15,41,41,none
5,80,5,15,41,41,none
5,60,4,15,40,40,none
5,60,4,15,40,40,none
6,60,4,15,40,40,none
6,60,4,15,40,40,none
6,60,4,15,40,40,none
6,60,5,15,40,40,none
6,60,4,15,40,40,none
6,60,5,15,40,40,none
6,60,5,15,39,39,none
6,60,5,15,39,39,none
6,60,5,15,39,39,none
7,60,5,15,39,39,none
7,60,5,15,39,39,none
7,60,5,15,39,39,none
7,60,6,15,39,39,none
7,60,6,15,39,39,none
7,60,6,15,39,39,none
7,60,6,15,39,39,none
7,60,6,16,39,39,none
6,60,6,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,80,7,16,39,39,none
6,60,6,16,39,39,none
6,60,6,16,39,39,none
6,80,7,16,39,39,none
6,60,6,16,39,39,none
6,60,6,16,39,39,none
6,60,6,16,39,39,none
6,60,6,16,39,39,none
6,60,6,16,39,39,none
6,60,6,16,39,39,none
6,60,5,16,39,39,none
6,60,4,16,39,39,none
6,60,5,16,39,39,none
6,60,5,16,39,39,none
6,60,5,16,39,39,none
6,60,5,16,39,39,none
6,60,5,16,39,39,none
6,60,5,16,39,39,none
6,60,6,16,39,39,none
7,60,6,16,38,38,none
7,60,6,16,38,38,none
7,60,6,16,38,38,none
7,80,5,16,38,38,none
18,100,9,19,19,19,none
18,100,9,18,19,19,none
18,100,9,18,19,19,none
19,100,9,18,19,19,none
19,100,9,18,18,18,none
19,100,9,18,18,18,none
20,100,9,18,18,18,none
20,100,9,18,18,18,none
20,100,9,18,17,17,none
21,100,9,18,17,17,none
21,100,9,18,17,17,none
21,100,10,17,17,17,none
21,100,10,17,17,17,none
21,100,10,17,16,16,none
21,100,10,17,16,16,none
22,100,10,17,16,16,none
22,100,10,17,16,16,none
22,100,10,16,16,16,none
22,100,10,16,16,16,none
22,100,10,16,15,15,none
21,100,10,16,15,15,none
21,100,10,16,15,15,none
21,100,10,16,15,15,none
21,100,10,16,15,15,none
21,100,10,15,15,15,none
21,100,10,15,15,15,none
21,100,10,15,15,15,none
22,100,10,15,15,15,none
22,100,10,15,15,15,none
22,100,10,14,15,15,none
23,100,10,14,15,15,none
23,100,10,14,15,15,none
24,100,11,13,16,16,none
25,100,11,13,16,16,none
26,100,11,12,16,16,none
28,100,12,12,16,16,none
29,100,13,12,16,16,none
25,80,14,12,16,16,none
26,80,14,11,16,16,none
26,80,15,11,16,16,none
28,80,15,11,16,16,none
29,80,16,11,16,16,none
29,80,16,11,16,16,none
29,80,16,11,16,16,none
30,80,17,11,16,16,none
31,80,17,11,16,16,none
31,80,16,11,16,16,none
31,80,16,11,16,16,none
31,80,16,11,16,16,none
30,80,15,11,17,17,none
3,60,2,11,41,41,none
31,80,16,11,17,17,none
31,80,15,11,17,17,none
24,60,18,11,18,18,none
27,60,19,11,18,18,none
27,60,18,11,19,19,none
27,60,18,11,19,19,none
26,60,18,11,19,19,none
26,60,18,12,20,20,none
26,60,18,12,20,20,none
27,60,18,12,20,20,none
27,60,18,12,20,20,none
27,60,18,12,21,21,none
27,40,27,12,21,21,none
27,40,27,12,21,21,none
27,40,27,12,21,21,none
27,40,27,12,22,22,none
27,40,27,12,22,22,none
27,40,27,13,22,22,none
36,60,24,13,23,23,none
37,60,25,13,23,23,none
37,60,25,13,23,23,none
38,60,25,13,23,23,none
38,60,25,13,23,23,none
37,80,19,13,24,24,none
37,80,20,13,24,24,none
38,80,20,14,24,24,none
38,80,20,14,24,24,none
38,80,20,14,24,24,none
37,80,20,14,24,24,none
37,80,20,14,24,24,none
37,80,20,14,24,24,none
39,100,19,14,24,24,none
39,100,19,15,25,25,none
39,100,20,15,25,25,none
39,100,20,15,25,25,none
39,100,20,15,25,25,none
38,100,20,15,25,25,none
38,100,20,15,25,25,none
38,100,20,15,25,25,none
37,100,20,15,25,25,none
37,100,20,15,25,25,none
36,100,20,15,25,25,none
36,100,19,15,25,25,none
35,100,19,15,25,25,none
35,100,19,15,25,25,none
35,100,19,15,25,25,none
34,100,19,15,25,25,none
35,100,20,15,25,25,none
35,100,20,15,25,25,none
35,100,20,15,25,25,none
35,100,20,15,25,25,none
35,100,20,15,25,25,none
36,100,20,15,25,25,none
36,100,20,15,25,25,none
36,100,20,16,25,25,none
36,100,20,15,25,25,none
36,100,20,16,25,25,none
36,100,20,16,25,25,none
36,100,20,16,25,25,none
36,100,20,16,25,25,none
36,100,20,16,25,25,none
36,100,20,16,25,25,none
37,100,20,16,25,25,none
37,100,20,16,25,25,none
37,100,20,16,25,25,none
37,100,19,16,25,25,none
37,100,19,16,25,25,none
37,100,19,16,25,25,none
37,100,19,16,25,25,none
36,100,19,16,25,25,none
36,100,18,16,25,25,none
36,100,18,16,25,25,none
36,100,18,16,25,25,none
36,100,18,16,25,25,none
36,100,18,16,25,25,none
36,100,17,16,25,25,none
36,100,17,16,25,25,none
35,100,17,16,25,25,none
35,100,16,17,25,25,none
34,100,16,17,25,25,none
34,100,16,17,25,25,none
34,100,16,17,25,25,none
33,100,15,17,25,25,none
33,100,15,17,25,25,none
32,100,15,17,25,25,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
32,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,16,17,24,24,none
33,100,16,17,24,24,none
33,100,16,17,24,24,none
33,100,16,17,24,24,none
33,100,16,17,24,24,none
33,100,16,17,24,24,none
33,100,15,17,24,24,none
33,100,16,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
33,100,15,17,24,24,none
32,100,14,17,24,24,none
32,100,14,17,24,24,none
31,100,14,17,24,24,none
9,80,5,15,39,39,none
9,80,5,15,38,38,none
9,80,5,15,38,38,none
8,80,5,15,38,38,none
8,80,4,16,38,38,none
8,80,4,16,38,38,none
8,80,4,16,38,38,none
8,80,4,16,38,38,none
8,80,4,16,38,38,none
8,80,4,16,37,37,none
8,80,4,16,37,37,none
8,80,4,17,37,37,none
8,80,4,17,37,37,none
8,80,5,17,37,37,none
8,80,5,17,37,37,none
8,80,5,17,37,37,none
8,80,5,17,37,37,none
8,80,4,17,37,37,none
9,80,5,17,37,37,none
9,80,6,17,37,37,none
8,80,5,17,37,37,none
7,80,5,17,37,37,none
3,60,6,13,42,42,none
3,60,6,13,42,42,none
4,60,7,13,42,42,none
4,60,7,13,43,43,none
5,60,7,13,43,43,none
6,60,8,13,43,43,none
3,60,6,13,43,43,none
3,60,6,13,43,43,none
3,60,6,13,43,43,none
3,60,6,13,43,43,none
3,60,6,13,43,43,none
0,60,5,13,43,43,none
1,60,5,13,43,43,none
0,60,4,13,43,43,none
0,60,4,13,43,43,none
